age_in_days,asset.host_name,asset.id,asset.ipv4_addresses,asset.name,asset.operating_systems,definition.cve,definition.description,definition.family,definition.id,definition.name,definition.solution,definition.vpr.score,definition.vulnerability_published,definition.workaround,definition.workaround_published,definition.workaround_type,first_observed,id,last_seen,port,protocol,resurfaced_date,severity,state,vuln_age,vuln_sla_date
246,houstonrtr01.example.net,asset-50653,10.40.63.15,HOUSTONRTR01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9905,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,9.992041197921758,2025-02-20,Disable affected service if not required.,2025-11-05,Mitigation,2026-01-02,vuln-964996,2026-02-05,22,ICMP,,Critical,ACTIVE,76,2026-05-01
73,houstonrtr01.example.net,asset-50653,10.1.234.58,HOUSTONRTR01,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1393,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.2266751410598715,2025-06-24,Disable affected service if not required.,2025-10-24,Mitigation,2025-10-09,vuln-787199,2026-02-03,23,ICMP,,High,ACTIVE,99,2026-03-25
23,mabortr01.example.net,asset-24733,10.155.39.46,MABORTR01,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8022,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,8.630480640641183,2025-03-06,Disable affected service if not required.,2025-10-07,Mitigation,2025-09-21,vuln-257517,2026-01-31,0,UDP,,High,ACTIVE,160,2026-03-16
179,mabortr01.example.net,asset-24733,10.225.27.70,MABORTR01,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9179,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,7.361731715270225,2025-08-25,Disable affected service if not required.,2025-11-29,Mitigation,2026-01-07,vuln-255863,2026-01-30,0,TCP,,High,ACTIVE,82,2026-04-28
229,mabortr01.example.net,asset-24733,10.185.204.202,MABORTR01,Cisco IOS OS,CVE-2024-20359,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8838,Cisco ASA and FTD Software Arbitrary File Read,Upgrade to the latest firmware version.,6.31464976122464,2025-11-11,Disable affected service if not required.,2025-06-03,Mitigation,2025-10-28,vuln-251695,2026-02-05,80,TCP,,Medium,ACTIVE,47,2026-03-19
181,mabortr01.example.net,asset-24733,10.82.127.109,MABORTR01,Cisco IOS OS,CVE-2021-1473,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8885,Cisco Small Business Router Management Interface,Upgrade to the latest firmware version.,4.493420834637052,2025-06-10,Disable affected service if not required.,2025-07-21,Mitigation,2025-12-03,vuln-941105,2026-01-31,23,UDP,,Low,ACTIVE,108,2026-04-02
276,mabortr01.example.net,asset-24733,10.137.127.137,MABORTR01,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9785,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.821404198036451,2025-06-25,Disable affected service if not required.,2025-11-26,Mitigation,2025-08-12,vuln-849649,2026-02-02,8443,ICMP,,High,ACTIVE,178,2026-03-17
360,mabortr01.example.net,asset-24733,10.23.61.93,MABORTR01,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1046,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,9.503279666557203,2025-12-30,Disable affected service if not required.,2025-07-06,Mitigation,2025-08-18,vuln-596947,2026-02-04,22,TCP,,Critical,ACTIVE,90,2026-04-14
151,mabortr01.example.net,asset-24733,10.118.37.214,MABORTR01,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7898,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.442497408470045,2025-09-15,Disable affected service if not required.,2025-12-10,Mitigation,2025-12-03,vuln-222930,2026-01-31,0,TCP,,High,ACTIVE,97,2026-03-22
357,mabortr01.example.net,asset-24733,10.248.109.96,MABORTR01,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1886,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.701401763454153,2025-03-16,Disable affected service if not required.,2025-12-01,Mitigation,2025-09-07,vuln-978116,2026-02-01,23,TCP,,High,ACTIVE,38,2026-04-14
41,mabortr01.example.net,asset-24733,10.63.20.4,MABORTR01,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7823,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,9.649717224876714,2025-10-06,Disable affected service if not required.,2025-05-12,Mitigation,2025-12-03,vuln-884447,2026-02-01,0,UDP,,Critical,ACTIVE,121,2026-04-11
228,mabortr01.example.net,asset-24733,10.201.166.178,MABORTR01,Cisco IOS OS,CVE-2020-3566,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1216,Cisco IOS XR Software DVMRP Memory Exhaustion,Upgrade to the latest firmware version.,6.586769070560236,2025-10-20,Disable affected service if not required.,2025-12-08,Mitigation,2025-12-30,vuln-733521,2026-01-30,23,ICMP,,Medium,ACTIVE,42,2026-05-07
217,sfortr01.example.net,asset-61955,10.239.41.70,SFORTR01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2506,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,9.82150104476184,2025-11-04,Disable affected service if not required.,2025-09-21,Mitigation,2025-09-27,vuln-749114,2026-02-05,23,UDP,,Critical,ACTIVE,48,2026-03-16
355,sfortr01.example.net,asset-61955,10.120.123.81,SFORTR01,Cisco IOS OS,CVE-2021-34527,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7637,Cisco IOS XE Software Buffer Overflow,Upgrade to the latest firmware version.,8.127253679785655,2025-10-15,Disable affected service if not required.,2025-12-11,Mitigation,2025-10-04,vuln-778058,2026-02-02,23,UDP,,High,ACTIVE,28,2026-05-01
186,sfortr01.example.net,asset-61955,10.155.200.217,SFORTR01,Cisco IOS OS,CVE-2020-3452,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-6496,Cisco ASA and FTD Software Path Traversal,Upgrade to the latest firmware version.,7.028048859831168,2025-08-16,Disable affected service if not required.,2025-10-16,Mitigation,2025-08-22,vuln-211636,2026-02-05,23,ICMP,,High,ACTIVE,3,2026-03-20
97,sfortr01.example.net,asset-61955,10.142.52.164,SFORTR01,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1530,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.440335153558612,2025-11-25,Disable affected service if not required.,2025-12-16,Mitigation,2025-08-16,vuln-928611,2026-02-02,22,TCP,,High,ACTIVE,81,2026-05-02
5,sfortr01.example.net,asset-61955,10.252.92.193,SFORTR01,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5626,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.95873902289671,2025-04-26,Disable affected service if not required.,2025-09-30,Mitigation,2025-10-19,vuln-888363,2026-02-02,0,UDP,,High,ACTIVE,34,2026-03-24
170,sfortr01.example.net,asset-61955,10.105.230.190,SFORTR01,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9250,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.1010028831822956,2025-10-23,Disable affected service if not required.,2025-12-26,Mitigation,2025-08-10,vuln-934739,2026-02-02,443,ICMP,,High,ACTIVE,10,2026-04-19
78,sfortr01.example.net,asset-61955,10.175.119.21,SFORTR01,Cisco IOS OS,CVE-2022-20968,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2528,Cisco IP Phone Buffer Overflow,Upgrade to the latest firmware version.,5.952818294752111,2025-09-11,Disable affected service if not required.,2025-09-19,Mitigation,2025-12-02,vuln-906172,2026-01-31,23,ICMP,,Medium,ACTIVE,133,2026-03-22
230,sfortr01.example.net,asset-61955,10.202.34.87,SFORTR01,Cisco IOS OS,CVE-2020-3566,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5765,Cisco IOS XR Software DVMRP Memory Exhaustion,Upgrade to the latest firmware version.,6.660316355701318,2025-06-01,Disable affected service if not required.,2025-12-18,Mitigation,2025-09-30,vuln-350725,2026-02-04,8443,ICMP,,Medium,ACTIVE,20,2026-04-28
50,sfortr01.example.net,asset-61955,10.207.4.37,SFORTR01,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-6071,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,9.847136052456005,2025-11-24,Disable affected service if not required.,2025-04-27,Mitigation,2025-12-14,vuln-576900,2026-02-03,23,UDP,,Critical,ACTIVE,42,2026-05-03
21,seattlertr01.example.net,asset-46715,10.94.220.74,SEATTLERTR01,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7568,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,9.70903323037178,2025-02-24,Disable affected service if not required.,2025-11-02,Mitigation,2025-09-17,vuln-484546,2026-02-01,8443,UDP,,Critical,ACTIVE,96,2026-05-02
260,seattlertr01.example.net,asset-46715,10.116.68.225,SEATTLERTR01,Cisco IOS OS,CVE-2020-3566,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1699,Cisco IOS XR Software DVMRP Memory Exhaustion,Upgrade to the latest firmware version.,6.920613723825154,2025-02-12,Disable affected service if not required.,2025-12-09,Mitigation,2025-11-06,vuln-833736,2026-01-30,8443,TCP,,Medium,ACTIVE,40,2026-03-14
149,seattlertr01.example.net,asset-46715,10.97.41.146,SEATTLERTR01,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7541,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,7.553829190678735,2025-09-15,Disable affected service if not required.,2025-06-23,Mitigation,2025-09-11,vuln-801655,2026-02-05,80,UDP,,High,ACTIVE,120,2026-03-27
56,seattlertr01.example.net,asset-46715,10.22.47.188,SEATTLERTR01,Cisco IOS OS,CVE-2022-20968,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2775,Cisco IP Phone Buffer Overflow,Upgrade to the latest firmware version.,5.917460351880998,2025-06-18,Disable affected service if not required.,2025-05-31,Mitigation,2025-11-17,vuln-521024,2026-02-03,22,UDP,,Medium,ACTIVE,88,2026-03-30
109,seattlertr01.example.net,asset-46715,10.180.190.122,SEATTLERTR01,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2873,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,8.3783750627531,2025-12-19,Disable affected service if not required.,2025-10-20,Mitigation,2025-09-09,vuln-252582,2026-01-31,23,UDP,,High,ACTIVE,146,2026-05-05
32,seattlertr01.example.net,asset-46715,10.240.207.93,SEATTLERTR01,Cisco IOS OS,CVE-2021-34527,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8046,Cisco IOS XE Software Buffer Overflow,Upgrade to the latest firmware version.,8.278560823749077,2025-09-20,Disable affected service if not required.,2025-12-11,Mitigation,2025-11-14,vuln-124057,2026-01-30,0,UDP,,High,ACTIVE,70,2026-04-21
43,seattlertr01.example.net,asset-46715,10.37.18.71,SEATTLERTR01,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7636,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.081709111469513,2025-05-21,Disable affected service if not required.,2025-06-07,Mitigation,2025-08-26,vuln-324505,2026-01-31,80,TCP,,High,ACTIVE,14,2026-05-02
176,seattlertr01.example.net,asset-46715,10.247.193.77,SEATTLERTR01,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3695,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.1986053090488635,2025-06-07,Disable affected service if not required.,2025-05-06,Mitigation,2025-09-08,vuln-661519,2026-01-31,23,ICMP,,High,ACTIVE,112,2026-04-15
6,seattlertr01.example.net,asset-46715,10.144.201.229,SEATTLERTR01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4253,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,9.377808713337211,2025-03-17,Disable affected service if not required.,2025-10-25,Mitigation,2025-10-17,vuln-796320,2026-01-30,0,ICMP,,Critical,ACTIVE,82,2026-05-07
235,seattlertr01.example.net,asset-46715,10.240.38.128,SEATTLERTR01,Cisco IOS OS,CVE-2024-20359,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-6184,Cisco ASA and FTD Software Arbitrary File Read,Upgrade to the latest firmware version.,5.6136068760753925,2025-06-13,Disable affected service if not required.,2025-08-26,Mitigation,2025-08-27,vuln-857371,2026-02-05,443,TCP,,Medium,ACTIVE,163,2026-04-09
19,seattlertr01.example.net,asset-46715,10.56.191.251,SEATTLERTR01,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4074,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.620176108900056,2025-04-03,Disable affected service if not required.,2025-10-14,Mitigation,2025-10-03,vuln-326636,2026-02-03,23,TCP,,High,ACTIVE,174,2026-04-01
190,seattlertr01.example.net,asset-46715,10.209.94.5,SEATTLERTR01,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5947,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,10.396654913626353,2025-04-25,Disable affected service if not required.,2025-11-05,Mitigation,2025-09-02,vuln-780433,2026-02-02,443,UDP,,Critical,ACTIVE,91,2026-04-15
278,denverrtr01.example.net,asset-81102,10.112.98.73,DENVERRTR01,Cisco IOS OS,CVE-2020-3452,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8167,Cisco ASA and FTD Software Path Traversal,Upgrade to the latest firmware version.,7.634107234204175,2025-02-24,Disable affected service if not required.,2025-11-18,Mitigation,2025-12-16,vuln-945089,2026-01-30,22,TCP,,High,ACTIVE,167,2026-05-06
54,denverrtr01.example.net,asset-81102,10.128.192.193,DENVERRTR01,Cisco IOS OS,CVE-2022-20968,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9924,Cisco IP Phone Buffer Overflow,Upgrade to the latest firmware version.,5.099702072393336,2025-05-25,Disable affected service if not required.,2025-04-25,Mitigation,2025-08-12,vuln-945016,2026-02-05,0,UDP,,Medium,ACTIVE,108,2026-04-24
233,denverrtr01.example.net,asset-81102,10.142.98.30,DENVERRTR01,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4204,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,10.156342632096814,2025-11-05,Disable affected service if not required.,2025-07-12,Mitigation,2025-09-11,vuln-532993,2026-01-30,0,ICMP,,Critical,ACTIVE,102,2026-05-07
115,denverrtr01.example.net,asset-81102,10.130.73.69,DENVERRTR01,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5333,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,7.0073966863638475,2025-06-09,Disable affected service if not required.,2025-09-06,Mitigation,2026-01-06,vuln-534694,2026-02-05,22,TCP,,High,ACTIVE,40,2026-03-18
266,denverrtr01.example.net,asset-81102,10.210.190.154,DENVERRTR01,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-6201,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,8.435089938122113,2025-03-21,Disable affected service if not required.,2025-06-01,Mitigation,2025-11-07,vuln-682735,2026-02-02,23,ICMP,,High,ACTIVE,165,2026-04-12
296,denverrtr01.example.net,asset-81102,10.110.33.241,DENVERRTR01,Cisco IOS OS,CVE-2021-34527,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7396,Cisco IOS XE Software Buffer Overflow,Upgrade to the latest firmware version.,8.277355634630567,2025-10-11,Disable affected service if not required.,2025-06-15,Mitigation,2025-10-18,vuln-642404,2026-02-04,443,TCP,,High,ACTIVE,26,2026-03-23
259,denverrtr01.example.net,asset-81102,10.31.162.148,DENVERRTR01,Cisco IOS OS,CVE-2021-1497,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7422,Cisco HyperFlex HX Command Injection,Upgrade to the latest firmware version.,10.143030726627796,2025-02-20,Disable affected service if not required.,2025-08-27,Mitigation,2025-08-19,vuln-266779,2026-02-03,23,TCP,,Critical,ACTIVE,24,2026-05-06
6,denverrtr01.example.net,asset-81102,10.161.198.152,DENVERRTR01,Cisco IOS OS,CVE-2021-1473,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3507,Cisco Small Business Router Management Interface,Upgrade to the latest firmware version.,3.827818334237483,2025-04-04,Disable affected service if not required.,2025-11-28,Mitigation,2025-08-14,vuln-500980,2026-02-05,0,ICMP,,Low,ACTIVE,34,2026-04-08
96,denverrtr01.example.net,asset-81102,10.62.168.230,DENVERRTR01,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4633,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.496922506346024,2025-04-08,Disable affected service if not required.,2025-09-04,Mitigation,2025-10-03,vuln-907814,2026-02-03,0,TCP,,High,ACTIVE,71,2026-05-02
254,phoenixswan01.example.net,asset-28844,10.217.93.234,PHOENIXSWAN01,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4407,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,9.89080020860338,2025-05-01,Disable affected service if not required.,2025-12-27,Mitigation,2025-09-24,vuln-177149,2026-02-02,0,TCP,,Critical,ACTIVE,54,2026-03-25
193,phoenixswan01.example.net,asset-28844,10.228.81.163,PHOENIXSWAN01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8387,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,10.108549055167316,2025-10-07,Disable affected service if not required.,2025-08-08,Mitigation,2026-01-05,vuln-287356,2026-01-31,8443,ICMP,,Critical,ACTIVE,156,2026-03-14
61,phoenixswan01.example.net,asset-28844,10.250.88.89,PHOENIXSWAN01,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8928,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.994916048750318,2025-03-06,Disable affected service if not required.,2026-01-05,Mitigation,2025-11-28,vuln-647093,2026-01-31,80,TCP,,High,ACTIVE,50,2026-03-30
275,phoenixswan01.example.net,asset-28844,10.6.133.132,PHOENIXSWAN01,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3496,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,6.9163065289473105,2025-07-05,Disable affected service if not required.,2025-11-10,Mitigation,2025-11-13,vuln-130930,2026-02-03,23,TCP,,High,ACTIVE,22,2026-03-22
138,phoenixswan01.example.net,asset-28844,10.71.124.52,PHOENIXSWAN01,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2506,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.548553379685309,2025-03-31,Disable affected service if not required.,2025-08-10,Mitigation,2025-09-10,vuln-881393,2026-01-30,443,UDP,,High,ACTIVE,132,2026-03-08
